album_id,album_title,artist_name,album_date_released,album_tracks,album_listens,album_favorites,album_comments
3753,We Are Him,Angels of Light,1/01/2009,2,1965,0,0
3754,Antique Phonograph Music Program 6/19/2008,Antique Phonograph Music Program [Various Artists],6/19/2008,8,1372,0,0
3755,Antique Phonograph Music Program 7/1/2008,Antique Phonograph Music Program [Various Artists],7/01/2008,3,4545,0,0
3756,I Am Singing to You From My Room,Michael Gira,1/01/2004,1,2310,0,0
3757,Paul Jacobs in Recital,Paul Jacobs,,1,2855,0,0
376,You're Soaking In It (Load Records Compilation),Pleasurehorse,1/01/1999,1,200,0,0
3761,The Chaliapin Edition Volume 4: 1913-1921,Feodor Chaliapin,,2,2570,0,0
3762,Bruno Walter & the NBC Symphony,Bruno Walter,,1,5407,1,0
3763,Antique Phonograph Music Program 09/09/2008,Antique Phonograph Music Program [Various Artists],9/09/2008,10,11593,0,0
3764,Antique Phonograph Music Program 09/23/2008,Antique Phonograph Music Program [Various Artists],9/23/2008,24,22786,3,0
3765,Busoni and His Legacy,Ferruccio Busoni,,1,4784,0,0
3766,Antique Phonograph Music Program 08/26/2008,Antique Phonograph Music Program [Various Artists],8/26/2008,22,25098,0,1
3767,Antique Phonograph Music Program 07/15/2008,Antique Phonograph Music Program [Various Artists],,8,4070,0,0
3768,Map of Limbo,John Ellis,10/30/2008,7,4018,1,0
3769,Live at the Dom Club,Nadja,,1,593,1,1
377,"unreleased Zod Records 12""",Pleasurehorse,1/16/2009,1,41,0,0
3770,Songs for Slaughter,Sonic Suicide Squad,1/01/2009,5,2299,0,0
3771,Reverberating Disharmony,Total System Failure,9/01/2008,1,281,0,0
3772,Live from WFMU for Brian Turner's Show,Steve Mackay,10/01/2007,5,11238,0,0
3773,1000 Covers 1000 manifestos 2,Jerry King Musser,10/31/2005,12,6164,0,0
3776,Bulldog EP,Computer Jesus Refrigerator,,4,4955,0,0
3777,Untitled Album,Computer Jesus Refrigerator,,2,162,0,0
378,"Purly Gait / Pearly Gates 12""",Pleasurehorse,1/01/2000,3,193,0,0
3780,Ikuinen Kaamos,Salakapakka Sound System,9/22/2008,9,5737,0,0
3785,La Musique Concrète part 1,Salakapakka Sound System,4/13/2009,7,4090,2,0
3786,First Recordings,André Marchal,,1,3596,0,0
3787,A Chopin Recital,Leo Sirota,,1,6166,0,0
3788,Bruno Walter in Concert,Bruno Walter,,1,7596,0,0
3789,Instant forever,Terry Douglas,10/10/2005,7,840,0,1
379,Taitsu [Tights],Pleasurehorse,1/16/2009,7,433,0,0
3790,For _,Kakitsubata (Sylvie Walder + _),11/04/2008,13,8159,1,1
3791,Ik wil wat jij wil,Arie B.,9/20/2005,2,615,0,0
3792,Knowing is half the battle,The Subhuman,9/17/2005,9,6731,0,0
3795,Warmth In Digital,Arastoo,7/01/2005,13,5460,2,0
3796,Hard Data,Luke Dubois and Mivos Quartet,,1,1855,0,0
3797,"Live on WFMU's Brian Turner's show on September 21, 2004",To Live and Shave in L.A.,9/21/2004,5,916,1,0
3798,"Live at WFMU on Brian Turner's Show on September 12, 2006",To Live and Shave in L.A.,9/12/2006,4,615,1,0
3799,Pravda,8GB,2/16/2009,4,3498,2,0
380,Bored Fortress Single Series Split w. Charalambides,Pocahaunted,1/16/2009,1,1336,2,0
3800,Summer 2005,Gorowski,9/11/2005,13,6310,0,0
3801,Sea-Scaping Monthly in 4 or 5 Movements,dot tape dot,,4,5040,1,0
3802,Chechnya on a dance floor,Nambavan,8/22/2005,4,10575,0,0
3803,Captured in realica,René Vis,8/14/2005,9,3281,2,0
3804,Chico Correa and Electronic Band,Chico Correa and Electronic Band,12/31/2005,43,26860,5,0
3806,"Flores, Nubes, y Pajaritos",Victrola,12/31/2006,7,3700,1,0
3807,Sometimes Not Unpointful,Throcke,1/01/2009,13,31837,0,0
3809,Debut,Superbus,,10,84557,11,1
381,Peyote Road,Pocahaunted,1/16/2009,1,1159,1,2
3810,Eve,Shearer,,14,11196,2,0
3811,Numerology,Happy Elf,9/27/2005,20,16649,6,1
3812,Wasted?,Cobson,8/14/2005,6,4391,1,0
3813,Noises in my head,Rod,7/19/2005,8,2323,0,0
3814,Alone,Happy Elf,6/26/2005,5,5867,1,0
3815,Salam,Salam,6/19/2005,5,19801,5,0
3816,Sputnik in love: the remixes,"Roy ""Chicky"" Arad",5/23/2005,5,3745,0,0
3817,Teleopsis belzebuth,Zloty Dawai,5/07/2005,6,1419,0,0
3818,Eating A Dead Planet,Light Echoes,,15,3533,2,0
3819,Shake That Little Foot,Shake That Little Foot,5/30/1993,19,145202,9,3
3820,Volare possum,Klaz*,4/27/2005,5,4652,0,0
3821,Output from the past,Happy Elf,3/02/2005,11,7581,1,0
3822,"Ready, Go!",Player Two,1/01/2006,6,3416,0,0
3823,The New Pharaos,Pharaos,1/01/1999,8,65409,2,1
3824,Tender Pecking,Owltree,,7,9486,3,0
3825,Unseen Forces,Sagan,,12,7641,2,0
3826,Live on WFMU's Beastin' The Airwaves July 13 2009,The Unholy Two,7/13/2009,7,1971,1,0
3828,Exact Change at ISSUE Project Room,Loren MazzaCane Connors,,1,460,2,0
3829,Live at WFMU on Brian Turner's Show 7/14/09,Total Abuse,7/13/2009,8,1593,0,0
383,Kamehameha,Ponytail,10/31/2006,2,2513,1,0
3830,Exact Change at ISSUE Project Room,Alan Licht,,1,488,0,0
3837,Wood Grain Sessions,Pre,,3,8322,0,0
3844,American Standard,Matt Carlson,1/01/2008,4,1231,0,0
3845,Meatje/Instrumentaal dink,D'r Sjaak,2/20/2005,3,5135,0,0
3846,Unknown questions,Datapanik,2/14/2005,6,26320,0,0
3847,First Contact,Happy Elf,1/23/2005,4,5140,0,0
3848,Sputnik in love,"Roy ""Chicky"" Arad",1/07/2005,17,6864,0,0
3849,Barking At The Wrong Tree,Claudio Nuñez,,3,8696,0,0
3850,Liminal Spaces,Liminal Spaces,,1,2177,0,0
3851,Live at WFMU on Choking on Cufflinks 7/18/09,City Center,7/18/2009,6,1913,0,0
3852,Human Sweat Demo,Hunted Creatures,1/01/2005,8,3281,0,0
3853,Das Menace: Unreleased / Rarities,Dan Melchior,,0,2630,3,0
3854,The Essential Pachmann,Vladimir de Pachmann,,1,5437,1,0
3856,Bartók in the Desert,Irén Marik,,2,3157,0,0
3857,Riders on the Conquering Worm,Sileni,,1,515,1,0
3858,Sounds Of The Ghetto Youth,Har-You Percussion Group,1/01/1967,2,7231,3,2
3859,Rediscovered Master,Madeleine de Valmalète,,1,2142,0,0
3860,Cave Rock,Cromagnon,1/01/1969,1,768,2,0
3861,Schubert Recital,Mieczyslaw Horszowski,,1,3870,0,0
3864,In Sound and Thought,Samuil Feinberg,,1,3574,0,0
3865,Christmas 2008,Tusk Lord,1/01/2008,4,7055,3,0
3866,Fantastic Voyagers (Volume 2),Tusk Lord,1/01/2008,1,121,0,0
3867,Circuits of Steel (Volume 2),Tusk Lord,1/01/2007,1,157,0,0
3868,Summer 2008,Tusk Lord,1/01/2008,21,1994,1,0
3869,Split with Jake Vida,Tusk Lord,1/01/2007,1,227,0,0
387,Taro Sound,Quasar Wut-Wut,1/01/2004,2,920,0,0
3870,Savage Mining,Tusk Lord,1/01/2007,8,1474,0,2
3871,Tusk Lord (2004),Tusk Lord,1/01/2004,8,1167,0,0
3872,Familiar Trails,Tusk Lord,1/01/2006,9,1859,1,0
3874,Tusk Lord (2009),Tusk Lord,1/01/2009,2,482,0,0
3875,White Noise (Volume 2),Tusk Lord,1/01/2008,3,1102,0,0
3876,Live at WFMU on Talk's Cheap 7/21/2009,Cro Magnon,7/21/2009,7,2326,0,0
3878,Claps and Leads,Mr. Spastic,,1,1573,0,0
3879,Driving me backwards,Phil Reavis,1/11/2005,38,37487,2,0
388,Enos,Qulfus,1/01/2008,3,432,0,0
3883,Bang on a Jam 2009 at WFMU on Billy Jam's Show,Bang on a Jam,5/01/2009,1,362,0,0
3884,Vize verze,Chenard Walcker,12/19/2004,21,2467,1,0
3886,The Knave,Brother Truck,,1,1183,0,0
3888,LP1,Love Story In Blood Red,,1,1231,1,0
3889,Unconditional Acceleration,Nullsleep,,5,9221,4,0
389,Vectors,Rainbro,1/16/2009,6,61609,0,0
3891,Fringe Benefits,Jon Rose,7/01/1998,110,37017,0,0
3892,Live at WFMU's Day for Night with Maria Levitsky on 07/22/09,Theo Angell,7/22/2009,28,4374,0,0
3893,Live at WFMU on Brian Turner's show 7/21/2009,Billy Bao,7/21/2009,1,2200,0,0
3894,Pomegranates - Live @ KEXP 4/26/09,Pomegranates,,2,1617,0,0
3895,Richard Buckner (Live @ KEXP) 4/25/09,Richard Buckner,,1,543,1,0
3896,Mt. St. Helens Vietnam Band (Live @ KEXP) 4/21/09,Mt. St. Helens Vietnam Band,,1,545,0,0
3898,Laura Gibson - Live @ KEXP 3/28/09,Laura Gibson,,1,1723,0,0
3899,Mugison (Live @ KEXP) 5/13/09,Mugison,5/13/2009,1,3033,0,0
390,Endless Joy Split E.P.,Rainbro,1/01/2007,5,2258,0,0
3900,Hey Marseilles - Live @ KEXP 4/29/09,Hey Marseilles,,1,597,0,0
3901,Marissa Nadler - Live @ KEXP 4/10/09,Marissa Nadler,4/10/2009,1,1734,2,0
3902,Star Anna (Live @ KEXP) 5/8/09,Star Anna,5/08/2009,1,939,0,0
3903,The Ironclads (Live @ KEXP) 4/3/09,The Ironclads,,1,343,0,0
3904,Delta Spirit - Live @ KEXP 5/5/09,Delta Spirit,,1,1423,1,0
3905,Man Plus (Live @ KEXP) 5/9/09,Man Plus,5/09/2009,1,391,0,0
3906,Thomas Mapfumo and The Blacks Unlimited (Live @ KEXP) 5/11/09,Thomas Mapfumo and The Blacks Unlimited,,1,3418,0,0
3907,Idle Times - Live @ KEXP 3/28/09,Idle Times,,1,334,1,0
391,Virgin Sleaze Propaganda,Raunchy Young Lepers,1/16/2009,4,334,0,0
3910,Curha,Curha,,8,1232,0,0
3911,Live at WFMU's Transpacific Sound Paradise on 7/25/09,Bomba Estereo,7/25/2009,23,10596,3,0
3912,Live on WFMU's Choking on Cufflinks on 9/6/2004,3Puen,9/06/2004,22,4916,0,0
3913,An When,Tonstartssbandht,6/10/2009,3,2894,3,0
3916,Music for Chicks on Vespas,Crush Limbo,,11,2018,1,0
3917,Echoes Still Singing Limbs,No Nature,,7,7969,1,0
3919,Jalikebba and the Toubabs,Jalikebba Kuyateh and the Toubabs,,8,23129,2,2
3920,Live Candy,Keith Morris & The Crooked Numbers,7/26/2009,5,2322,1,0
3921,Open Power,Lucky Dragons,1/01/2009,2,43835,1,1
3922,Trilogi Peradaban,Zoo,7/18/2009,11,1775,3,0
3923,I lift my hands against the gods,Zack Kouns,7/25/2009,11,1549,1,0
3926,Big Choantza,The New Mellow Edwards,4/11/2009,3,2891,0,0
3927,Fantastic Voyagers (Volume 1),Tusk Lord,1/01/2007,1,317,0,0
3928,Extremely mild and pleasant tasting The best of Bob Chaos Recordings 1984-1986,Latent Chaos,12/02/2004,22,16885,0,0
3929,Collaaage,Weirdomusic,11/22/2004,1,1317,0,0
393,There Were One and It Was Two: Annotated Notes from the Doubles Museum,Ric Royer,1/16/2009,10,1334,0,0
3930,Dynasty,little-scale,7/15/2009,2,1580,1,0
3932,Natural Resources cassette,Michael Stasis,5/27/2015,2,1273,0,0
3933,Live at WFMU on My Castle of Quiet 7/22/09,Telecult Powers,7/22/2009,2,1350,0,0
3935,The Overcast Project,Formula,7/28/2009,13,22789,2,0
3936,Rain,Chenard Walcker,10/27/2004,5,2080,4,1
3937,"Water, Wind and Sails",Chenard Walcker,11/07/2004,16,57921,0,0
3938,LIve on WFMU's Cherry Blossom Clinic 7/25/2009,Personal and the Pizzas,7/25/2009,9,6623,2,0
394,They Lured Us Into the Basement,Ric Royer &amp; G. Lucas Crane,1/01/2003,10,2576,0,0
3941,Crystal Antlers - Live @ KEXP 4/23/2009,Crystal Antlers,,1,707,0,0
3942,NOMO - Live @ KEXP 5/19/2009,NOMO,,1,6530,2,0
3943,Live at KEXP 5/16/2009,Obits,,1,911,0,2
3944,The War on Drugs - Live @ KEXP 4/18/2009,The War on Drugs,,1,1452,2,0
3945,The Lights - Live @ KEXP 4/11/2009,The Lights,,1,919,0,0
3946,Vince Mira - Live @ KEXP 4/29/2009,Vince Mira,,1,2551,0,0
3947,Andrew Oliver and Kane Mathis - Live @ KEXP 5/1/2009,Andrew Oliver and Kane Mathis,,1,1450,0,0
3948,Hotels - Live @ KEXP 5/7/2009,Hotels,5/07/2009,1,941,1,0
395,Sing a Pleasant Song,Rick Weaver / The Ruined Frame,,2,239,0,0
3951,Pela - Live @ KEXP 5/29/2009,Pela,,1,523,0,0
3952,Odawas - Live @ KEXP 5/6/2009,Odawas,,1,238,0,0
3953,James Apollo - Live @ KEXP 5/16/2009,James Apollo,,1,2304,0,0
3954,Daniel G. Harmann and The Trouble Starts - Live @ KEXP 5/9/2009,Daniel G. Harmann and The Trouble Starts,,1,311,0,0
3955,The Devil Makes Three - Live @ KEXP 5/28/2009,The Devil Makes Three,5/28/2009,1,7066,2,1
3957,Ladytron - Live @ KEXP 5/02/2009,Ladytron,,1,3062,0,0
3958,"Live @ WFMU Dan the Immigrant Show Aug. 4, 1986",Camouflage Danse,,6,909,1,0
3959,Live at Garfield Artworks (06/01/09),Tusk Lord,,1,207,0,0
396,Pained Transformation,Robedoor,1/01/2008,1,269,0,0
3962,Live at WFMU on Hatch's Show 10/24/06,Monosov/Swirnoff w/ Little Howlin' Wolf and Peter Barry,,3,651,0,0
3963,"Seven Lucky Plays, or How to Fix Songs for a Broken Heart",Ilya Monosov,8/22/2011,3,2626,0,0
3964,Vinyl Document #1,Ilya Monosov,,2,3397,0,1
3965,Live at WFMU on Brian Turner's Show 7/28/09,The Pink Noise,7/28/2009,5,1684,0,0
3966,Chocolate Gasoline,The Shining Path,,3,2521,0,0
3967,The Shining Path,The Shining Path,,1,1068,0,0
3968,Take You So Low So You Can Fly So High,The Shining Path,,1,899,0,0
3969,New Music,DJ Ilya Monosov & the 21st Century Punks,,1,681,0,0
397,unreleased Rok/Paper/Disco mp3s,Rok/Paper/Disco,1/01/2006,8,799,0,0
3970,The Centaur Pianist,Eugen d'Albert,,1,4098,0,0
3971,First Violin of Vienna,Arnold Rosé,,1,7373,0,0
3972,Greatest Hits: Vol 1,Noiz Complaint,,5,790,2,1
3974,habitat sound system split l.p. (volume 4),Monosov/Swirnoff,1/01/2006,1,913,0,0
3978,Born Bad,Wooden Wand,1/01/2009,3,1712,0,0
398,Attack of the Has-Been Androids,RoMak and the Space Pirates,1/16/2009,11,3487,0,0
3981,Live on WFMU's Transpacific Sound Paradise on 7/24/09,Alash Ensemble,,7,15828,1,0
3982,The Nine Rings of Hell,Jed Hershon,1/01/2009,10,2577,0,0
3983,Pangea E.P.,Burdeos,6/30/2008,8,2518,0,0
3984,Electropunkt,Avec Noir,,7,4300,0,1
3987,Anger,Michael Stasis,,0,1118,0,1
3988,Beatings with Gimpy Flighted Wings Entrapped by Post-Fence of Garish-Land,Angst Hase Pfeffer Nase,,4,1911,1,0
3989,live on dublab 08.02.07,High Places,,1,25835,0,0
399,"Split 3"" w/ Marcel Turkowsky",Ryan Jewell,1/07/2008,1,663,0,0
3991,live on dublab 11.05.07,Grassroots Records Family,,1,740,0,0
3992,live on dublab 07.14.07,Hecuba,,1,104,0,0
3993,live at Tonalism 07.19.08,White Rainbow,,1,372,0,0
3994,live on dublab 03.01.08,Jason and the Argue-nots,,1,25,0,0
3995,live on dublab 04.27.07,Unrecognizable Now,,2,49,0,0
3996,live on dublab 02.14.07,MV + EE,,1,274,0,0
3997,live on dublab 03.17.08,the Woods,,1,166,0,0
3998,live on dublab 02.24.08,knXwl3dG3,,1,26,0,0
3999,live on dublab 03.20.07,Mountain Party,,1,83,0,0
4,Niris,Nicky Cook,1/06/2009,13,2710,2,0
400,Autodidect Starfruit Motherfucker,Ryan Jewell,9/07/2008,1,374,0,1
4000,live on dublab 03.29.08,"Quinn Walker, Rio en Medio & Avocet",,1,217,1,0
4001,live on dublab 06.21.06,David Thomas Broughton,,1,65,0,0
4002,live on dublab 04.08.08,matthewdavid,,1,375,0,0
4003,live on dublab 04.18.07,"Stuart and Caan, the Mayfly Dance",,1,45,0,0
4004,live on dublab 04.23.08,Lymbyc Systym,,1,846,0,0
4005,live on dublab 05.13.08,Nudge,,1,17,0,0
4006,live on dublab 05.28.08,Au (with the Paranthetical Girls),,1,49,0,0
4007,live on dublab 08.29.08,mono/poly,,1,250,1,0
4009,live on dublab 02.22.07,Tom Brosseau,,1,310,0,0
401,Homemadepigeon,Ryan Jewell,1/07/2009,1,87,0,0
4010,live on dublab 09.08.08,Future Islands,,1,329,0,0
4011,live at Farmlab 05.22.08,Lucky Dragons,,1,838,0,0
4012,live on dublab 10.22.07,Peter Jacsobson & Miguel Atwood-Ferguson,,1,19,0,0
4013,live on dublab 09.20.07,Lion of Panjshir,,1,176,0,0
4014,live on dublab 12.08.08,Count Bass D,,1,1536,0,0
4015,Music for Camping,Rominger,,7,3474,2,0
4016,Live at WFMU on Daniel Blumin's show 8/2/09,Aaron Moore,8/02/2009,3,630,0,0
4017,Tina Pica,Oto,10/06/2008,6,1366,0,0
402,Spectacular of Passages,Samara Lubelski,11/22/2005,2,637,0,0
4020,Izvorni Kod,Betelgeuse,8/03/2009,4,956,0,0
4021,Architectures On Air and Other Works,Ilya Monosov,,1,998,0,0
4023,Vomiting,Navel,1/01/2007,2,1245,1,0
4024,Live at the Gardner Museum's Tapestry Room,Jonathan Biss,,13,22917,3,0
4025,Live at the Gardner Museum's Tapestry Room,Jeremy Denk,,2,6107,0,0
4029,Frozen Souls,Navel,1/01/2008,1,2766,1,0
403,The Fleeting Skies,Samara Lubelski,10/09/2004,2,858,0,0
4030,ZX Spectrum is Alive,AY Riders,,15,9406,1,0
4031,Hedonic Islands 7'',DJ Ilya Monosov and the Hedonic Islands,1/01/2009,0,1278,1,1
4032,Le Voyage,Pigeons & The Insane Porridgemakers,6/25/2009,13,3206,1,0
4034,2,Myra Lee,1/01/2007,10,3111,0,0
4038,Renihilation,Liturgy,,1,3637,1,0
4039,Inconceivable,Magical Unicellular Music,7/02/2009,1,341,1,0
404,Parallel Suns,Samara Lubelski,10/09/2007,1,746,1,0
4041,Live at WFMU on Talk's Cheap 8/4/09,Twin Stumps,8/04/2009,7,2138,0,0
4043,Miike Snow - Live @ KEXP 6/13/2009,Miike Snow,,1,3357,2,0
4044,Kevin Devine and The Goddamn Band - Live @ KEXP 4/23/2009,Kevin Devine and The Goddamn Band,4/23/2009,1,1440,0,0
4045,Maria De Barros - Live @ KEXP 6/8/2009,Maria De Barros,6/08/2009,1,4747,0,0
4046,Love Is All - Live @ KEXP 6/8/2009,Love is All,6/08/2009,1,664,0,0
4047,Army Navy - Live @ KEXP 5/18/2009,Army Navy,,1,843,0,0
4048,Shane Tutmarc - Live @ KEXP 6/11/2009,Shane Tutmarc,6/11/2009,1,2100,0,0
4049,James Yuill - Live @ KEXP 5/26/2009,James Yuill,,1,2217,0,0
405,In The Valley,Samara Lubelski,1/13/2009,2,1979,1,0
4050,The Church - Live @ KEXP 6/15/2009,The Church,6/15/2009,1,4134,1,0
4051,Sidi Goma - Live @ KEXP 5/12/2009,Sidi Goma,5/12/2009,1,4306,0,0
4052,Sierra Leone's Refugee All Stars - Live @ KEXP 6/15/2009,Sierra Leone's Refugee All Stars,6/15/2009,1,4493,1,0
4053,Carolina Chocolate Drops - Live @ KEXP 5/13/2009,Carolina Chocolate Drops,,1,3000,3,0
4054,John Vanderslice - Live @ KEXP 5/22/2009,John Vanderslice,5/22/2009,1,1041,0,0
4055,Cotton Jones - Live @ KEXP 5/29/2009,Cotton Jones,5/29/2009,1,2224,0,0
4056,Live at the Gardner Museum's Tapestry Room,Paavali Jumppanen,,1,3951,0,0
4057,Live at the Gardner Museum's Tapestry Room,Claremont Trio,,1,3815,2,0
406,The Hooded Ones,Saudade,1/22/2009,10,10227,0,0
4061,Live at the Gardner Museum's Tapestry Room,Gardner Chamber Orchestra,,4,13384,1,0
4062,Live at the Gardner Museum's Tapestry Room,Julius Hemphill Sextet,,1,5369,1,0
4063,Live at the Gardner Museum's Tapestry Room,Russell Sherman,,1,2695,0,0
4064,Live at the Gardner Museum's Tapestry Room,Eroica Trio,,1,3495,1,0
4065,Sunday Drive,LoveJones & Phys Edison,,1,2804,0,0
4066,Live at the Gardner Museum's Tapestry Room,Gleb Ivanov,,1,2546,0,0
4067,To The Other Side,The Notes & Scratches,,1,1476,0,0
4068,The Bewildered Herd,Lying In States,,1,1082,0,0
4069,The Slaphappy Bee III EP,Paza,,1,3224,2,0
407,Laity,Sejayno,1/22/2009,6,1036,0,0
4070,Live at the Gardner Museum's Tapestry Room,Orion String Quartet,,1,4673,0,0
4071,IAYD,Supergalactic,,1,2494,0,0
4072,Live at the Gardner Museum's Tapestry Room,Robert Levin & Ya-Fei Chuang,,1,2684,0,0
4073,Live at the Gardner Museum's Tapestry Room,Viviane Hagner,,1,1457,0,0
4074,Live at the Gardner Museum's Tapestry Room,Seymour Lipkin,,2,6038,0,0
4075,Live at the Gardner Museum's Tapestry Room,Anton Belov,,2,4415,0,0
4076,Live at WFMU on Irene Trudel's Show on 7/27/09 w/ Spiked Punch,"Ethan, Master of the Hawaiian Ukelele",7/27/2009,11,11872,0,0
4079,Live at WFMU on Marty McSorley's Show on 8/12/09,Eats Tapes,8/12/2009,1,1555,0,0
408,Reverse Time Apex,Sejayno,1/22/2009,2,108,0,0
4080,"Live at ISSUE Project Room 9/13/2008, curated by Tony Coulter (WFMU)","If, Bwana and Michael Peters",9/06/2008,1,108,1,0
4082,WFMU live broadcast from Barbes on Transpacific Paradise 4/11/09,Scott Kettner's Brazilian Brass Band,,7,15930,0,0
4083,Qunabu EP,Stendek,,5,4582,4,0
4084,Play Music,Thieves Like Us,,5,6862,0,0
4085,Live at WFMU on Pseu Braun's show 8/7/2009,Joe Pernice,8/07/2009,2,1360,1,0
4086,Dynamic Disasters,Measles Mumps Rubella,,5,2918,1,0
4087,Fantastic Success,Measles Mumps Rubella,1/01/2006,7,9545,0,0
4088,Demo 2009,Good Omens,1/01/2009,3,1513,0,0
4089,Unreleased First Album (Fantastic Success V.1),Measles Mumps Rubella,,7,7134,1,0
4090,"Self Titled 7""",Measles Mumps Rubella,1/01/2003,2,985,0,0
4092,Now That's What We Pump At The Party,Ergo Phizmiz,8/08/2009,7,7507,2,0
4093,Chaajoth,Warsaw Was Raw,7/01/2009,3,417,0,0
4095,Infiltrator,Covox,11/08/2007,6,17158,8,1
410,Katabasis.1,Shawn Greenlee,1/01/2007,4,400,0,0
4100,Gilded Flowers,The Pink Noise,7/22/2009,10,4091,1,0
4102,LMM 2.6 - Frequency Histograms For Predictor Variables,Learning Music,8/01/2009,2,458,0,0
4103,LMM 2.5 - You Can Take It In,Learning Music,7/01/2009,2,1106,0,0
4105,Live at WFMU on Talk's Cheap 8/11/2009,Davila 666,8/11/2009,8,5088,0,0
4106,Die Rococo! Die!,The Ether,,18,1447,0,0
4108,Live at WFMU on Brian Turner's Show 8/11/09,Graveyards,8/11/2009,4,5408,0,0
4109,Live at WFMU on Liz Berg's Show 8/10/09,Dark Meat,8/10/2009,7,3005,0,0
411,Katabasis.2,Shawn Greenlee,1/01/2007,5,523,0,0
4110,Freedom Summer,AIDS Wolf,8/01/2005,4,638,0,0
4111,Aum Shinrikyo Endless Montreal,Black Feelings,1/01/2009,1,508,0,0
4112,"Live at WFMU on Evan ""Funk"" Davies' Show 9/1/09",Outrageous Cherry,9/01/2009,9,6773,1,0
4113,Bishop Allen - Live @ KEXP 4/16/2009,Bishop Allen,,1,1861,0,0
4114,The Curious Mystery (Live @ KEXP) - 6/27/2009,The Curious Mystery,,1,792,1,0
4115,Ed Harcourt - Live @ KEXP 7/10/2009,Ed Harcourt,,1,5193,0,0
4116,Eulogies - Live @ KEXP 5/12/2009,Eulogies,,1,691,0,0
4117,Final Spins - Live @ KEXP 7/22/2009,Final Spins,,1,869,0,0
4118,Golden Treasury,Kraus,4/18/2009,13,70410,4,0
4119,The Facts,Kraus,9/28/2007,23,6590,2,0
412,Please Throw Me Back in The Ocean,Sir Lord Von Raven,3/01/2009,2,1138,1,0
4120,Lamentations of an Ape,Kraus,5/01/2005,11,3168,1,0
4121,I Could Destroy You with a Single Thought,Kraus,9/06/2015,11,11207,2,0
4123,Antique Phonograph Music Program 01/13/2009,Antique Phonograph Music Program [Various Artists],1/13/2009,13,21688,5,0
4124,Antique Phonograph Music Program 01/27/2009,Antique Phonograph Music Program [Various Artists],1/27/2009,11,12935,0,0
4125,Antique Phonograph Music Program 04/21/2009,Antique Phonograph Music Program [Various Artists],,11,21281,1,0
4126,Antique Phonograph Music Program 05/05/2009,Antique Phonograph Music Program [Various Artists],,9,14048,1,0
4127,WFMU live broadcast from Barbes on Transpacific Paradise 4/11/09,Conjunto Guantanamo,4/11/2009,4,3552,1,3
4128,Dear Despair,Metis Yeti,,2,630,0,0
4129,WFMU live broadcast from Barbes on Transpacific Paradise 4/11/09,Diabetela,4/11/2009,3,4543,0,1
413,Thee Haunted Cobblestone Sunset Concert Series #3,Siren Cult,1/22/2009,14,1006,0,0
4130,WFMU live broadcast from Barbes on Transpacific Paradise 4/11/09,Gaida Hinnawi,,3,1336,1,0
4131,WFMU live broadcast from Barbes on Transpacific Paradise 4/11/09,Nikolay Kolev,4/11/2009,3,1774,2,0
4133,KIX DIX,Computer Jesus Refrigerator,,4,2874,0,0
4134,8.13.09 Live at ISSUE Project Room,Lary 7,1/01/2009,1,399,0,0
4135,Live at WFMU on Stork's show 6/22/1997,Curlew,6/22/1997,7,7771,0,0
4136,"Live At the Cedar Cultural Center Minnespolis, Minnesota with Andrew Broder of Fog Nov 2007",George Cartwright's Gloryland PonyCat,11/01/2007,2,606,0,0
4137,"Live in The Netherlands, early 1990s",Curlew,1/01/1990,91,5027,0,0
414,Already On One,Six Star General,1/22/2009,10,1505,0,0
4141,Chapter 2: Street Soul,Advantage Music Group,8/18/2009,23,5042,0,0
4144,Where the Bungalows Roam,Jim Bryson,3/27/2007,1,857,0,0
4145,Live at First Baptist Church,Jim Bryson,4/28/2009,1,634,0,0
4146,Happymatic,HILOTRONS,4/01/2008,1,823,0,0
4147,Rotten Pear,Andrew Vincent,1/27/2009,1,176,0,0
4148,I Love the Modern Way,Andrew Vincent,7/29/2003,1,1018,0,0
415,Live 7/19/07,Six Star General,,8,374,0,0
4151,Bardos State,Sikhara,,2,2050,0,0
4152,The Bright Side of Dying,Flecton Big Sky,11/18/2008,1,676,0,0
4153,Foday Musa Suso - Live @ KEXP 6/23/2009,Foday Musa Suso,,1,3811,0,0
4154,Generationals - Live @ KEXP 7/25/2009,Generationals,,1,1458,0,0
4155,GMK - Live @ KEXP 6/20/2009,GMK,,1,514,0,0
4156,Grynch - Live @ KEXP 7/11/2009,Grynch,7/11/2009,1,405,0,0
4158,Vinyl,Yoko Absorbing,8/07/2009,19,8190,3,0
4159,live at ISSUE Project Room (01/23/09),sportsman's paradise,,1,1966,0,0
416,Ice Machine,Six Star General,8/01/2006,11,1752,0,0
4160,HUMAN INTERFACE,Dokaka,9/01/2009,4,10507,4,0
4161,5!5!5!,Funky Terrorist,1/01/1999,3,3412,0,0
4162,Live at ISSUE Project Room (06/21/09),Flexible Music,6/21/2009,10,787,0,0
4163,ST,The Friendly Dimension,8/21/2009,6,1823,1,0
4164,See Mystery Lights (Instrumentals),YACHT,7/28/2009,9,144728,12,6
4165,Live at WFMU's Transpacific Sound Paradise 8/15/2009,Gato Loco de Bajo,8/15/2009,29,2751,1,0
4166,Live on Irwin's show on WFMU 8/19/2009,Jeremy Wallace,8/19/2009,12,18377,0,0
