artist_id,artist_name,artist_active_year_begin,artist_active_year_end,artist_members,artist_favorites,artist_comments,artist_location
10368,Pure Sound,2011,2025,"Vince Hunt - bass, vocals, tapes with: Harry Stafford - vocals, keyboards Boz Hayward - guitars, piano, backing vocals Rob Haynes - drums, backing vocals Simon Price - drill, spoken word",0,0,"Manchester, UK"
10369,Sunslide,2011,2025,,10,0,"Suffolk, UK"
1037,Miss Derringer,2008,2025,"Liz McGrath - lead vocal; Morgan Slade - guitar; Sylvain de Muizon - bass; Cody James - drums; Lightnin' Bill Woodcock - lead guitar, duet vocal, harmonica.",5,0,"Los Angeles, CA"
10370,Logoplasm,2011,2025,Laura Lovreglio Paolo Ippoliti,0,0,"Milano, Italy"
10371,Cone,2011,2025,,0,0,"Eindhoven, Noord-Brabant, Nederland"
10372,Mirko Uhlig,2011,2025,,2,0,"Bonn, Germany"
10374,U.S. Marine Band,2011,2025,,0,0,
10379,Reggie Regan,2011,2025,Reggie Regan,2,1,Texas
1038,Misty Roses,2008,2025,Robert Conroy Jonny Perl,0,0,
10380,Los Negretes,2011,2025,Cinema Pereira RockRamirez Jinmy Vitte Baby Juarez Paka Aaron Bautista Andy Mountains,10,0,Mexico City
10381,Low - Fye,2011,2025,,2,0,UK
10382,Apache Dropout,2008,2025,,29,5,"Bloomington, Indiana"
10383,Magdalena Solis,2011,2025,,6,1,Belgium
10384,arsonist,2011,2025,David Pascal,2,0,France
10385,SONGO 21,2011,2025,,16,1,"Paris, France"
10386,bidibop,2011,2025,,8,0,France
10387,Wizard Amps,2010,2010,"Jesse DeRosa, Josh Millrod, Andy Borsz",0,0,"Brooklyn, NY"
10388,the Dorkestra,2003,2004,Chuck Bettis - laptop Tom Boram - synth Catherine Pancake - drums Bob Wagner - drums & electronics,0,0,Baltimore / New York
1039,The Moaners,2008,2025,"Melissa Swingle - guitar, vocals, harmonica; Laura King - drums",8,1,"Chapel Hill, NC"
10391,Milisi Kecoa,2011,2025,Acil: Guitars Ama: Guitars Cupy: Bass Dani: VOcals Kadek: Drums,3,0,"Bandung, Indonesia"
10392,Aalfang mit Pferdekopf,2011,2025,Mirko Uhlig,0,0,"Bonn, Germany"
10393,I Drug Moy Gruzovik...,1997,2025,"Anton Slepakov, Rostislav Chaban, Denis Shvets",8,2,"Dnipropetrovsk, UA"
10394,The Echelon Effect,2011,2025,David Walters,3,0,"London, UK"
10395,The Ananas,2011,2025,anne unas,13,4,
10396,Boyz 2 Moche,2011,2025,,0,0,
10397,Rolemusic,2005,2025,,165,18,Spain
10398,Brice Catherin,2011,2025,,0,0,
10399,Sounds of the Early 21st Century,2011,2025,Jonny Wray & Mat Rademan,5,0,
10401,Say No! To Architecture,2006,2025,Allen Roizman Derek Evers,1,0,"Richmond, VA 23220"
10402,Big Gold Belt,2011,2025,Xstina Midnight Luke Jordan Wyatt,3,0,"Brooklyn, NY"
10403,Buildings,2011,2025,David Rjich: drums Collin Crowe: guitar Nick McCarthy: bass,4,1,"Washington, DC"
10404,Hume,2011,2025,Britt Powell Wilson Ward Kemp Joey Doubek Peter Tran,2,0,"Washington, DC"
10405,Macaw,2011,2025,Wilson Ward Kemp,18,3,"Washington, DC"
10406,Skeletons,2011,2025,Matthew Mehlan Jason McMahon Tony Lowe Jonathan Leland,3,0,"Brooklyn, NY"
10407,Federsen,2011,2025,,0,0,
10408,Joltask,2011,2025,,0,0,
10409,helix nebula,2011,2025,,0,0,
1041,Mod Fun,1983,2008,"Mick London - vox, guitar Chris Collins - drums, vox Bob Strete - bass, vox",1,0,"Hackensack, NJ"
10410,The Gasman,2011,2025,,0,0,
10411,freund der familie,2011,2025,,0,0,
10412,Zoltan Solomon,2011,2025,,1,0,
10414,Miretz,2011,2025,,0,0,
10415,Emah,2011,2025,,0,0,
10416,Karaoke Tundra,2011,2025,,0,0,
10418,Nisiru,2011,2025,,0,0,
10419,Future Sound Of Petržalka,2011,2025,,0,0,
1042,Modey Lemon,1999,2025,Phil Boyd - guitar / vocals / moog Jason Kirker - bass / moog Paul Quattrone - Drums,8,0,"Pittsburgh, PA"
10420,Michael Kelso,2011,2025,,0,0,
10421,Burning Boy,2011,2025,,0,0,
10422,DrGy,2011,2025,,0,0,
10423,Foolk,2011,2025,,0,0,
10424,Influenza,2011,2025,,1,0,
10433,Rmeaajlimk,2008,2008,Blank Realm and 6majik9 folks,1,0,"Brisbane, NSW"
10434,HENOG le musicien,2011,2025,,0,0,
1044,The Moi Non Plus,2008,2025,,1,0,"Amsterdam, NL"
10447,Jeremy Gluck and Binda23,2011,2025,,1,0,
10448,Riasni Drova,2009,2025,"Andrij Orel, Oleg Vorobyov",2,0,"Lviv, Ukraine"
10451,Baby Jazz,2011,2025,"Samuel Cooper, Teen Wolfe.",2,0,
10452,James Ilgenfritz,2011,2025,,2,0,"Brooklyn, NY"
10453,James Ilgenfritz / Jonathan Moritz / Chris Welcome,2011,2025,,0,0,
10454,Luther Blissett,2011,2025,,4,0,
10455,Alien Whale,2011,2025,Colin Langenus on guitar Matt Mottel on keyboards Nick Lesley on drums,6,0,
10456,Jeremy Macachor,2011,2025,,3,2,California
10457,Eric Boros,2011,2025,,7,0,
10458,Blear Moon,2007,2025,Vlas Presnetsov,31,11,"Ústí nad Labem, Czech Republic"
10459,Bridget Hayden,2011,2025,Bridget Hayden,0,0,UK
1046,Monosov/Swirnoff w/ Little Howlin' Wolf and Peter Barry,2008,2025,Ilya Monosov Preston Swirnoff Peter Barry Little Howlin' Wolf,1,0,
10460,Glass Boy,2007,2025,Justin Charles Lambert,80,0,"Denver, CO"
10461,Ylmoy 8,2011,2025,"Carnivorous Birds, Baker & Able, Flugeldar",1,0,Altoona
10463,Original Innocence,2011,2025,"Music/Lyrics/Writer: Dave Nuss Writer: Eric Sanders Director: Pat Diamond Stage Manager: Samantha Gallardo Choreographer: Deborah Lohse Costume Consultant: Camille Assaf Lighting Consultant: Brian Tovar Featuring: Stephen Bel Davies, Nick Houhoulis, Christiana Little, Sara Martin, Kevin Reed, Scoop Slone, Stephanie Tennill, and Meggan Utech Guitar: Anders Nilsson Bass: Dan Shuman Drums: Dave Nuss Art: Kim Seltzer and Adam Doyle Painting: Rita Ackermann",3,1,New York
10464,Ben Mason,2011,2025,Ben Mason,1,0,"Melbourne, Australia"
10467,2NRO8OT,2011,2025,,6,1,
10468,Eric Boros & Kiko C. Esseiva,2011,2025,"Eric Boros, Kiko C. Esseiva",1,0,
10469,Plusplus,2011,2025,"Adam Radmall, Bryan Styles, Rob Sillitoe,",39,1,"London and South East, United Kingdom"
1047,Monotonix,2005,2025,Ami Shalev Yonatan Gat Haggai Fershtman,6,0,Israel
10471,Chris Forsyth + The Paranoid Cat Band,2011,2025,"Chris Forsyth -- guitars, Mike Pride -- drums, Peter Kerlin -- bass, Don Bruno -- organ, Hans Chew -- piano",12,0,"Philadelphia, PA"
10475,Occult Detective Club,2011,2025,"D. A. Anguiano, A. Mess, Chris Reeves, Tyler Shults",0,0,"Denton, Texas"
10479,Chris Forsyth,2011,2025,,6,0,
1048,Gen Ken Montgomery,2008,2025,,3,0,
10480,Gablé,2011,2025,Thomas Mathieu Gaëlle,32,1,"Normandie, France"
10481,2 Ton Bug,2011,2025,JOE RUMRILL ALLISON KERN MIKE BIRNBAUM LEMMY GURTOWSKY,2,0,"NEW HAVEN, CT"
10483,Jeselsohn & Nuñez,2011,2025,,3,0,
10484,RoccoW,2010,2025,RoccoW,57,2,The Netherlands
10486,Violence and the Sacred,2011,2025,,2,0,
10487,James Irwin,2011,2025,James Irwin,0,0,"Montreal, Canada"
10489,Ralf Rabendorn,2011,2025,,1,0,
1049,Chris Moore,2008,2025,,1,0,brooklyn
10491,Johannes Bergmark,2011,2025,,3,0,
10492,Rafal Iwanski,2011,2025,,1,0,
10493,GX Jupitter-Larsen,2011,2025,,3,0,
10494,Where Everything Falls Out,2011,2025,,1,0,
10495,The Nothing Machine,2011,2025,,1,0,
10496,Isak Anderssen,2011,2025,,1,0,
10497,Rune Martinsen,2011,2025,,2,0,
10498,Daniel Jeczalik,2011,2025,,1,0,
10499,D.M.A.H & FIORELLA16,2011,2025,,2,0,
105,Cinwaves,2008,2025,,0,0,"Deerfield Beach, FL"
1050,R. Stevie Moore,1975,2025,,47,4,New Jersey
10500,Vladimír Hirsch,2011,2025,Vladimír Hirsch,18,1,Czechia
10501,RADIO KLEBNIKOV,2011,2025,,1,0,
10502,Raymond Dijkstra,2011,2025,,2,0,
10503,Runar Magnusson,2011,2025,,2,0,
10504,dysmal abyss,2011,2025,,1,0,
10506,Jeremy Gluck and Dave Fuglewicz,2011,2025,,1,0,
10507,The Distortion Mirrors,2011,2025,Lukas Worle Josiah Brooks,2,0,Los Angeles
10508,Dada Action Group,2011,2025,,1,0,
10509,Mama Baer,2011,2025,,1,0,
1051,Thurston Moore,2008,2025,"Thurston Moore, Deb Googe, Steve Shelley and James Sedwards",14,0,"London, United Kingdom"
10510,Jose Carlos Alonso Vazquez,2011,2025,,1,0,
10511,Earth Incubator,2011,2025,,1,2,
10513,Travis Johnson,2011,2025,,3,0,
10514,Dinner Music,2011,2025,,1,1,"Family Visions, St. Louis, MO"
10515,GoatKuntCult,2011,2025,,1,0,
10516,Jaan Patterson & Alessandra Celletti,2011,2025,,2,0,
10517,(D)(B)(H),2011,2025,,1,0,
10518,Bonequi,2011,2025,,1,0,
10519,Ludo Mich,2011,2025,,3,0,Antwerp
10520,Otto von Rhinau,2011,2025,,2,1,
10521,John 3:16,2011,2025,,1,0,
10522,The Panjandrum Of Quondam,2011,2025,,1,0,
10523,Lauris,2011,2025,,1,0,
10524,Kommissar Hjuler & Frau mit Jaan Patterson,2011,2025,,3,0,
10525,Kalendar,2011,2025,,1,0,
10526,Big Brother on Acid,2011,2025,,1,0,
10527,noizeDemon,2011,2025,,0,0,
10528,Treillarmee,2011,2025,,1,0,
10529,The Curio Sideshow,2011,2025,,1,0,
1053,Joe Morris,2008,2025,,0,0,
10530,Zreen Toyz,2011,2025,,17,0,France
10531,MUTATE,2011,2025,Ade Bordicott,1,0,
10532,Mutant Beatniks,2011,2025,,1,0,
10533,Yoshihiro Kikuchi,2011,2025,,3,0,
10534,Doublette,2011,2025,,1,0,
10535,Jeff Gburek,2011,2025,,3,0,
10536,Mulinex,2011,2025,,1,0,
10537,M.Nomized,2011,2025,,1,0,France
10538,dpress hill,2011,2025,,1,0,
10539,Philippe Petit,2011,2025,,4,0,"Marseille, France"
10540,LARA a' Cappella,2011,2025,,1,0,
10541,Nutrients,2011,2025,,1,0,
10542,PAS,2011,2025,,2,0,
10543,Inconnu Ictu,2011,2025,,0,0,
10544,Ama,2011,2025,,1,0,
10545,_blank,2011,2025,,1,0,
10546,Leif Elggren,2011,2025,,1,0,
10547,Justin Clifford Rhody,2011,2025,,1,0,
10548,krupnik,2011,2025,,1,0,
10549,J Karl Bogartte/Jaan Patterson,2011,2025,,1,0,
10550,The Importance of Birds,2011,2025,,3,0,
10551,Hyaena Fierling Reich,2011,2025,,1,0,
10552,Hopek Quirin,2011,2025,,2,0,
10553,Thee Virginal Brides,2011,2025,,1,0,
10554,herr penschuck,2011,2025,,1,0,
10555,Spidey Agutter,2011,2025,,0,0,
10556,God Pussy,2011,2025,,1,0,
10557,Temple Music,2011,2025,,1,0,
10558,Imago Meccano,2011,2025,,1,0,
10559,IDEOSYNCHRONIC,2011,2025,,1,0,
1056,Mouthus,2008,2025,,4,0,brooklyn/baltimore
10560,Berger Rond,2011,2025,,1,0,
10561,Thierry Tillier,2011,2025,,1,0,
10562,The Hare And The Moon,2011,2025,,1,0,
10563,The Noisettes,2011,2025,,1,0,
10564,K.O.B,2011,2025,,1,0,
10565,Th W rbl r,2011,2025,,1,0,
10566,Twisted Sounds of Chaos,2011,2025,,1,0,
10567,OWL BRAIN ATLAS,2011,2025,J.D. Nelson,7,0,
10568,Erik Holz aus Plastik & Kommissar Hjuler,2011,2025,,2,0,
10569,Richard Lainhart,2011,2025,,3,0,
1057,Mudhoney,2008,2025,Mark Arm – vocals Dan Peters – drums Steve Turner – guitar Guy Maddison – bass,13,0,"Seattle, WA"
10570,Catalyst Fantasy,2011,2025,,1,0,
10571,Patrizia Oliva,2011,2025,,1,0,
10574,Ki Jarot,2011,2025,,0,0,
10575,DOM 65,2011,2025,,1,0,
10576,Whitehorse,2011,2025,,1,0,"Melbourne, Victoria, Australia"
10577,Federale,2011,2025,,1,2,
10578,The Rusty Bells,2011,2025,,0,0,
10579,Ostrich Tuning,2011,2025,,3,0,"Toronto, Canada"
10580,Pete International Airport,2011,2025,,0,0,
10581,Snow Monster,2011,2025,,1,0,"Kentucky, USA"
10582,The Cobblestones,2011,2025,,0,0,
10583,Miss Emma,2011,2025,,24,2,"Chambéry, France"
10584,Cloud Shepherd,2008,2025,"Andrew Joron, Brian Lucas, Joseph Noble",2,0,"Oakland, CA"
10585,Christian Bland & The Revelators,2011,2025,,0,0,
10586,George,2011,2025,,1,0,
10587,Dan Alfresco & Savage,2011,2025,,0,0,
10588,Treasure Maps,2011,2025,,0,0,
10589,The Dead Mantra,2011,2025,,0,0,
10590,Antiphon,2011,2025,,0,1,
10591,Earsmack,2011,2025,,0,1,
10592,Erin Dingle,2011,2025,,0,0,
10593,Poorpot,2011,2025,,1,0,
10595,BinauralDiaries,2011,2025,,3,2,"Devon, United Kingdom"
10596,fri.events Orchestra,2011,2025,,4,3,
10598,The Endtables,2011,2025,,3,0,"Louisville, Kentucky"
106,Clockcleaner,2004,2025,"John Sharkey, Karen Horner, Richard H. Charles jr.",11,0,
10606,Anthony Pateras,2011,2025,,1,0,"Melbourne, Australia"
10607,Anthony Pateras & Valerio Tricoli,2011,2025,,2,0,
10608,Valerio Tricoli,2011,2025,,0,0,"Berlin, Germany"
1061,MV + EE,2008,2025,Matt Valentine Erika Elder,30,0,"Guilford, VT"
10611,Siesto Krapooloso,2011,2025,Krapoola Oso el Roto,1,0,
10612,La Chinoise,2011,2025,,1,0,
10613,Love666,2011,2025,"Members Love 666 #1: (1993) Angel: drums, vocals Bill Longhorse: guitar, vocals Dave Unger: keyboard, vocals Joe Johnson: guitar Love 666 #2: (1993-1994) Angel: drums, vocals Bill Longhorse: guitar, vocals Dave Unger: keyboard, vocals Love 666 #3: (1994-1995) Angel: drums, vocals Dave Unger: keyboard, vocals Gary Mono: guitar Love 666 #4: (1995-1996) Angel: drums, vocals Dave Unger: keyboard, vocals Joe Johnson: guitar Love 666 #5: (1996-1998) Angel: drums, vocals Bill Longhorse: guitar, vocals Dave Unger: keyboard, vocals Love 666 #6: (2000-2001) Angel: drums, vocals Bill Longhorse: guitar, vocals Dave Unger: keyboard, vocals Joe Johnson: guitar",1,0,
10616,Females,2011,2025,Matt Tait,4,0,Brooklyn
10618,Long Distance Poison,2011,2025,Nathan Cearley Erica Bradbury Casey Block,2,0,"Brooklyn, NY, USA"
10619,Andrea Belfi,2011,2025,,1,0,
10620,Slow,2011,2025,,0,0,
10621,J. Gillett,2011,2025,,0,0,
10622,Man Mantis,2011,2025,,1,0,
10623,Phenoplastic,2011,2025,,0,0,
10624,Sarp Yilmaz,2011,2025,,1,0,
10625,Mootiv,2011,2025,,0,0,
10626,Renzu,2011,2025,,0,0,
10627,Wade Matthews / Reuben Radding / Andrew Drury,2006,2025,Andrew Drury: drums and percussion Wade Matthews: laptop synth Reauben Radding: bass,1,0,"Madrid, Spain;
New York, New York"
10628,King SlaFF,2011,2025,,0,0,
10630,A Far Cry,2011,2025,"Annie Rabbat, Ashley Vandiver, Courtenay Vandiver, Frank Shaw, Jae Young Cosmos Lee, Jason Fisher, Jennifer Curtis, Jesse Irons, Karl Doty, Liza Zurlinden, Loewi Lin, Margaret Dyer, Megumi Stohs, Michael Unterman, Miki-Sophia Cloud, Sarah Darling, Sharon Cohen, & Tony Flynt",0,0,"Boston, Massachusetts. USA"
10631,K-Conjog,2011,2025,,0,0,
10633,"Randall Scarlata, baritone/Jennifer Aylmer, soprano/Laura Ward, piano",2011,2025,"Randall Scarlata, Jennifer Aylmer, Laura Ward.",0,3,"Philadelphia, Pennsylvania. USA"
10634,Dan Gleason,2011,2025,,3,0,Chicago
10635,Austin Leonard Jones,2011,2025,Austin Leonard Jones,16,2,Austin Texas
10637,Stephan Siebert,2011,2025,,27,3,Hamburg / Germany
10638,Peterloo Massacre,2011,2025,"KiN sings and plays guitar, Paul tinkers with a laptop and plays a synth, Colin plays bass and Howard bangs the drums.",24,2,Manchester / UK
10639,Ca$h4otterz,2011,2025,,2,0,
1064,Nadja,2008,2025,Aidan Baker Leah Buckareff,17,0,Toronto/Berlin
10640,Monster Rally,2011,2025,Ted Feighan,3,0,"Columbus, Ohio"
10641,BL▲CK † CEILING,2011,2025,,4,0,
10642,"Corey Cerovsek, violin; Paavali Jumppanen, piano",2011,2025,,1,0,
10646,The Concert,2006,2025,,21,0,Boston
10648,Steel Tigers Of Death,2011,2025,"Remington Steel - Skins, Cowbell El Tigre - Guitar, Vocals, Rainstick Brad Of - Bass, Vocals Michael Deth - Guitar, Vocals",0,0,"Seattle, Washington USA"
10649,Lemolo,2011,2025,"Meagan Grandall (Vocals, Piano, Guitar) Kendra Cox (Drums, Piano)",0,0,"Seattle, Washington USA"
1065,Marissa Nadler,2000,2025,,17,0,Boston
10650,Stickers,2011,2025,,0,0,
10651,Southeast Engine,2007,2025,Adam Remnant: Voice Guitar Leo DeLuca: Drum Kit Percussion Jesse Remnant: Bass Guitar Voice Billy Matheny: Piano Organ,0,0,"Athens, OH 
Durham, NC 
Morgantown, WV"
10652,Rabbits,2011,2025,,0,0,
10654,Tapes 'N' Tapes,2003,2025,"Josh Grier (Tapes 1), Jeremy Hanson (Tapes 2), Matt Kretzman ('n), Erik Appelwick ('n)",2,1,"Minneapolis, Minnesota"
10655,OMD,1978,2025,"Andy McCluskey, Paul Humphreys, Malcolm Holmes, Martin Cooper",0,1,"Wirral Peninsula, England, U.K."
10656,Foster The People,2009,2025,"Mark Foster, Mark Pontius, Cubbie Fink",2,0,"Los Angeles, California"
10658,Charles Bradley,2002,2025,,0,0,"Brooklyn, NY"
10662,The Water Tower Bucket Boys,2011,2025,"Kenny Feinstein: guitar, mandolin Cory Goldman: banjo, guitar Josh Rabie: fiddle, guitar, harp Gordon Keepers: upright bass",0,0,"Portland, Oregon USA"
10663,John Cohen and the Dust Busters,2011,2025,"Walker Shepard (Guitar, Banjo, Bantar, Vocals), Eli Smith (Banjo, Guitar, Bantar, Manjo, Autoharp, Harmonica, Vocals), Craig Judelman (Fiddle, Pump Organ, Vocals)",0,0,"Brooklyn, New York USA"
10664,Shenandoah Davis,2011,2025,,0,0,"Seattle, Washington"
10666,Golden Blondes,2011,2025,"Josie (Voice, guitar), Micah (bass, vocals), David Lopez (drums)",0,0,"Seattle, Washington USA"
10667,Nash Ensemble,2011,2025,,1,0,
10668,Väsen,2011,2025,Olov Johansson – nyckelharpa Mikael Marin – viola Roger Tallroth – 12-string guitar,1,0,"Uppsala, Sweden"
10669,Musicians from the Ravinia Festival Stean's Institute,2011,2025,,0,0,
10670,The Joy Formidable,2007,2025,"Ritzy Bryan, Rhydian Dafydd, Matt Thomas",0,0,"North Wales, UK"
10671,"Wendy Warner, cello; Eileen Buck, piano",2011,2025,,1,0,
10672,Yuck,2009,2025,"Daniel Blumberg, Max Bloom, Mariko Doi, Jonny Rogoff",2,0,"London, England"
10673,Trio Mediaeval,2011,2025,,0,0,
10675,"Dora Seres, flute and Emese Mali, piano",2011,2025,,0,0,
10677,Wild Nothing,2011,2025,Jack Tatum Nathan Goodman Michael Skattum Clayton Violand,4,0,Virginia USA
10678,Blueprint,2001,2025,,0,0,"Columbus, Ohio USA"
10679,Revolver,2006,2025,"Ambroise : vocals, guitars Christophe : guitars, vocals Jérémie : cello, vocals",0,0,"Paris, France"
1068,Tatsuya Nakatani,2008,2025,,4,1,"Easton, PA"
10680,The Lighthouse and The Whaler,2011,2025,"Aaron Smith, Mark Poro, Michael LoPresti, Matthew LoPresti, Steve Diaz",0,0,"Cleveland, Ohio USA"
10681,Breathe Owl Breath,2004,2025,"Micah Middaugh, Trevor Hobbs, Andréa Moreno-Beals",0,0,"Michigan, USA"
10682,Onra,2006,2025,Arnaud Bernard,2,0,"Paris, France"
10683,Robbers On High Street,2011,2025,Morgan King Steven Mercado Mikey Post Doug Rumpf Dave Sherman Ben Trokan,0,0,"Brooklyn, NY"
10684,Wild Flag,2010,2025,"Carrie Brownstein - vocals; rhythm guitar, Mary Timony - vocals; lead guitar, Rebecca Cole - keyboards; backing vocals, Janet Weiss - drums; backing vocals",11,0,"Portland, OR and Washington, DC"
10685,Fred Speakman,1989,2025,,0,0,"Seattle, Washington USA"
10686,Cassie Ramone,2007,2025,Cassie Ramone,0,0,"New York, New York"
10687,Grouplove,2009,2025,"Christian Zucconi- Lead Vocals; Guitars, Hannah Hooper – Vocals, Andrew Wessen – Guitars, Ryan Rabin – Drums, Sean Gadd- Bass",1,0,"Los Angeles, CA"
10688,Balmorhea,2006,2025,Rob Lowe Michael Muller Aisha Burns Travis Chapman Kendall Clark Dylan Rieck,7,0,"Austin, Texas USA"
10689,Alexi Murdoch,2002,2025,Alexi Murdoch,2,0,Scotland
1069,Naked on the Vague,2004,2025,Mathew hopkins Lucy Cliché,16,1,"Sydney, NSW, Australia"
10691,DJ North by Northwest,2011,2025,,0,0,
10692,"Richard Stoltzman, clarinet; Peter John Stoltzman, piano",2011,2025,,0,0,
10693,Michael Pisaro,2011,2025,,5,1,
10696,Antoine Beuger,2011,2025,,1,0,
10697,Juerg Frey,2011,2025,,1,0,
10698,Eva-Maria Houben,2011,2025,,6,0,
10699,Harald Grosskopf with Axel Heilhecker,2011,2025,Harald Grosskopf Axel Heilhecker,8,1,Germany
107,Clyde Rourke,2008,2025,,0,0,"Chicago, IL"
1070,Nalle,2008,2025,"Hanna Tuulikki, Chris Hladowski and Aby Vulliamy",7,0,"Glasgow, Scotland"
10700,13adluck & uh-oh,2011,2025,,0,0,
10701,Moon & Sun,2011,2025,,0,0,
10702,Cavanaugh,2011,2025,,0,0,
10703,Palloc,2011,2025,Gerdien - vocals/keys Rens - guitar Chris - bass/samples Thomas - drums,3,0,"Utrecht, Netherlands"
10704,Danish Daycare,2011,2025,,0,0,
10705,AXMusique,2011,2025,,0,0,
10706,Ben Johnston,2011,2025,,5,0,
10708,Stafrænn Hákon,1999,2025,"Ólafur Josephsson, Samúel White, Daniel Lovegrove",1,0,"Reykjavík, Iceland"
10709,Miri,2003,2025,"Arni Geir - Guitar, Hjalti Jon - Bass, Ivar Petur - Drums, Ottar Brjann - Guitar",0,0,Iceland
10710,Mammút,2004,2025,"Kata - Vocals, Ása - Bass, Alexandra - Guitar, Arnar - Guitar, Andri - Drums and percussion",0,0,"Reykjavík, Iceland"
10711,Kimono,2001,2025,"Alex MacNeil, Kjartan Bragi Bjarnason, Gylfi Blöndal",0,0,"Reykjavik, Iceland"
10712,Retro Stefson,2006,2025,"Unnsteinn Manuel: Guitar; vocals, Logi Pedro: Bass, Þorbjörg: Keybord; percussion, Ingvi: Keybords, Haraldur Ari: Percussion; vocals, Þórður: Guitar; vocals, Gylfi: Drums",0,0,"Reykjavík, Iceland"
10713,Who Knew,2005,2025,"Armann - Vocals, Baldur - Guitar & Vocals, Snorri - Guitar, Jökull Huxley - Bass, Jon Valur - Drums, Hilmir - Synths, Fridjon - Sound Engineer",0,0,"Reykjavik, Iceland"
10714,S. H. Draumur,1982,2025,"Dr. Gunni - bass player/singer , Birgir Baldursson- drummer, Steingrímur Birgisso - guitarist",1,0,"Reykjavík, Iceland"
10715,Jónas Sigurðsson,2011,2025,"Stefán Örn Gunnlaugsson, Ingimundur Óskarsson, Kristinn Agnarsson, Kristjana Stefánsdóttir, Rósa Sveinsdóttir, Ragnhildur Gunnarsdóttir, Börkur Hrafn Birgisson,",0,0,"Reykjavík, Iceland"
10716,Eliane Radigue,2011,2025,,11,0,
10717,Scott Fields,2011,2025,,0,0,
10718,The Paperhead,2011,2025,,17,1,"Nashville, TN"
10719,M. Takara,2011,2025,Mauricio Takara,0,0,"Sao Paulo, Brazil"
1072,Negative Approach,1981,2025,Classic Line-Up: John Brannon - Vocals Rob McCulloch - Guitar Graham McCulloch - Bass OP Moore - Drums Current Line-Up: John Brannon - Vocals Harold Richardson - Guitar Ron Sakowski - Bass OP Moore - Drums,15,0,"Detroit, MI"
10720,Ellie Fortune,2011,2025,Jessie Phillips,0,0,"Sacramento, CA"
10721,Baths,2011,2025,Will Wiesenfeld,9,0,"Los Angeles, CA"
10722,Psychic Powers,2011,2025,,0,0,
10723,Love Cult & Bedroom Bear,2011,2025,,0,0,
10724,Inefficient Screws,2008,2025,Markus Steidl Daniel Kroneberg Sebastian Arnold Dirk Lücken Benjamin Arntz Julia Kotowski Eymelt Sehmer Ariane Greiner,3,0,"Berlin, Germany"
10726,Wonderful,2003,2025,"Peter Sali, Jason Holstrom, Jon e. Rock, Noah Star Weaver",0,0,"Seattle, Washington"
10727,Manu Chao,1987,2025,,3,0,"Barcelona, Catalunya, Spain"
10728,Das Racist,2011,2025,,0,0,
10729,Frightened Rabbit,2011,2025,,1,0,
10730,Seabear,2011,2025,,1,0,
